OBJECTID_1,STORMNET_I,Owner,Count_PerDA,Type_AS,Type_BR,Type_DP,Type_FB,Type_FM,Type_GR,Type_MB,Type_OS,Type_Other,Type_PL,Type_PP,Type_RF,Type_RT,Type_SF,Type_TF,Type_TR,Type_UG,Type_VF,Type_VS,Type_WL,Type_WS,Type_WP,Sum_DRAINAGE_AREA,Sum_TREATED_AREA,Shape_Length,Shape_Area,Pct_Treated,Area_AC
9025,STMN0984495915,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204.622167,393814.5796,0,9.040774905
9026,STMN0984495919,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.933881,37450.40592,0,0.859746458
9027,STMN0984495923,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593.037851,111186.2059,0,2.552494275
9028,STMN0984495930,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902.781219,140197.5965,0,3.218506824
9029,STMN0984495939,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764.42976,165587.3256,0,3.801377134
9030,STMN0984495940,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.07,0,1080.27133,45749.58566,0,1.050270171
9031,STMN0984495941,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622.79449,62921.49708,0,1.444484591
9032,STMN0984495944,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516.173573,206228.7228,0,4.734378965
9033,STMN0984495946,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650.190587,69761.6339,0,1.601513153
9034,STMN0984495947,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512.383683,69428.75396,0,1.593871251
9035,STMN0984495949,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375.901986,262232.7452,0,6.020059552
9036,STMN0984495952,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962.229466,126193.792,0,2.897022425
9037,STMN0984495965,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5007.556404,825665.5243,0,18.95474809
9038,STMN0984495967,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099.344233,148580.9166,0,3.410962142
9039,STMN0984495969,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658.717436,65200.08313,0,1.496793938
9040,STMN0984495977,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74,2.84,2864.52504,378426.6937,32.69058637,8.68751624
9041,STMN0984495989,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0,3427.734379,336396.3912,0,7.722629402
9042,STMN0984495991,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811.321779,131997.6244,0,3.030260616
9043,STMN0984495997,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267.303395,102654.5728,0,2.356634146
9044,STMN0984496006,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.1437266,47779.72781,0,1.096876009
9045,STMN0984496015,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713.960561,139881.4783,0,3.21124972
9046,STMN0984496024,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830.447674,159975.7224,0,3.672551936
9047,STMN0984496032,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899.182518,126342.0577,0,2.900426149
9048,STMN0984496034,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.8621827,22606.50095,0,0.518975927
9049,STMN0984496041,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.5889657,20486.01855,0,0.470296155
9050,STMN0984496048,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.628371,78507.40891,0,1.802289324
9051,STMN0984496071,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819.220545,153423.1888,0,3.522125861
9052,STMN0984496072,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.76,5.76,6857.141891,1130693.807,22.19032199,25.95726193
9053,STMN0984496097,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819.672068,148398.846,0,3.40678236
9054,STMN0984496123,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.81,0,420.7366284,8606.31506,0,0.197574598
9055,STMN0984496151,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.35277,82461.11311,0,1.893054246
9056,STMN0984496161,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.9869215,14741.71652,0,0.338424598
9057,STMN0984496179,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.48757,38510.47157,0,0.884082314
9058,STMN0984496183,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391.027306,92452.24002,0,2.122419877
9059,STMN0984496293,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.61253,50755.09536,0,1.165181322
9060,STMN0984511544,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197.408357,422391.0328,0,9.696802625
9061,STMN0991073269,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,8.06,2817.672663,252550.0912,100,5.797775513
9062,STMN0991086808,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,0,2061.202275,145896.5987,0,3.349338436
9063,STMN0991089094,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879.817823,181949.8276,0,4.177009996
9064,STMN0991488344,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611.349425,102374.5973,0,2.350206768
9065,STMN0991488354,FFX,40,0,0,3,0,0,0,0,0,4,3,0,0,23,1,0,2,4,0,0,0,0,0,67.91,3.07,11292.78445,3932074.605,3.400969679,90.26837314
9066,STMN0991488355,FFX,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,8.22,2.42,7999.722649,1769921.453,5.955901498,40.63196815
9067,STMN0991488509,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,0,1819.259372,153739.2695,0,3.529382103
9068,STMN0991488600,VDOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.48,0,4590.932455,817258.3749,0,18.76174573
9069,STMN0991488660,FFX,12,0,0,0,0,0,0,1,0,1,1,0,0,3,1,0,1,4,0,0,0,0,0,10.89,5.6058,14143.06589,3823131.444,6.387111583,87.76737227
9070,STMN0991488661,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0183412,1246.507413,0,0.028615987
9071,STMN0991488672,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,9.42,7546.669089,959401.1086,42.76976074,22.02490694
9072,STMN0991488795,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085.47044,157899.0121,0,3.624877037
9073,STMN0991488806,FFX,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269.221354,207424.2312,0,4.761824172
9074,STMN0991488866,Unknown,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.87,0.13,3158.263738,429723.1282,1.317773463,9.865125048
9075,STMN0991488993,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697.325385,81903.39633,0,1.880250779
9076,STMN0991489020,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870.586179,202876.4273,0,4.657420542
9077,STMN0991489021,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952.566924,113364.9844,0,2.602512348
9078,STMN0991489027,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869.916517,250281.6862,0,5.745699894
9079,STMN0991489030,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532.348729,89833.75897,0,2.062307583
9080,STMN0991489059,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646.982131,266640.6365,0,6.121251219
9081,STMN0991489065,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23,0,1096.388114,41482.21775,0,0.952304492
9082,STMN0991489066,FFX,35,0,0,0,0,0,0,0,0,2,4,0,0,22,0,1,2,3,0,1,0,0,0,25.9,0.42,11347.16063,4388077.003,0.416928117,100.7367896
9083,STMN0991489093,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.76,0,1736.565665,97790.34691,0,2.244966439
9084,STMN0991489094,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.1190735,13596.84294,0,0.312141812
9085,STMN0991489191,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.327041,59912.04598,0,1.375396823
9086,STMN0991489192,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.330172,49234.29705,0,1.130268457
9087,STMN0991489193,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.6522706,35691.58408,0,0.819369303
9088,STMN0991489195,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.9093222,45050.19168,0,1.03421423
9089,STMN0991505083,FFX,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1.48,0,2762.652879,342746.6368,0,7.868411565
9090,STMN0992057417,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.76,0.76,471.7598215,6915.458231,100,0.158757711
9091,STMN0992075433,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.02,0,1132.859006,36244.47056,0,0.832061881
9092,STMN0992075553,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073.524862,140730.3486,0,3.23073718
9093,STMN0992075555,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,11.9,5219.325298,1083123.143,47.85807875,24.86518538
9094,STMN0992075618,Other Jurisdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6884.19855,1498091.897,0,34.39159526
9095,STMN0992094102,VDOT/FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4983.329521,869336.3863,0,19.95729715
9096,STMN0992487673,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,2463.801097,278426.3809,0,6.391815762
9097,STMN0992487674,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0,5338.728273,960187.8901,0,22.04296903
9098,STMN0992487714,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65,8.06,11476.25368,3042093.564,11.54113732,69.83713803
9099,STMN0992487715,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17,0,4320.19702,803740.2821,0,18.45141178
9100,STMN0992487718,VDOT/FFX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.32,1.32,5491.832802,838430.5831,6.857928511,19.24779469
9101,STMN0992487770,VDOT/FFX,6,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,26.76,6.36,4824.095761,950768.4199,29.13858791,21.82672688
9102,STMN0992487793,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5989.321381,779916.8047,0,17.9044978
9103,STMN0992487803,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158.749204,169613.8446,0,3.893813661
9104,STMN0992487808,FFX,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,1,0,2,0,0,0,11.19,6.598,8790.780252,1545810.326,18.59269055,35.48706403
9105,STMN0992487831,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230.489778,47272.88365,0,1.085240421
9106,STMN0992487837,Private,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4.2,0,1847.093856,165236.1971,0,3.7933163
9107,STMN0992487851,FFX,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.61,0,1195.057928,71357.88177,0,1.638158108
9108,STMN0992487877,FFX,17,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,12,0,0,0,0,0,18.82,0.59,7274.216085,1249119.091,2.057473734,28.67594324
9109,STMN0992487892,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081.695433,198804.6843,0,4.56394581
9110,STMN0992487899,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465.091388,78171.4708,0,1.794577215
9111,STMN0992487919,Private,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.89,0,8236.490824,1087241.668,0,24.95973409
9112,STMN0992487937,FFX,12,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,7.02,0,4044.846671,541338.2072,0,12.42746494
9113,STMN0992488040,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.63,0,851.8447741,40705.77326,0,0.934479708
9114,STMN0992488043,Private,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.77,0,1180.501205,38765.37347,0,0.88993408
9115,STMN0992488056,Private,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2.25,0,1512.670828,87203.43786,0,2.001923477
9116,STMN0992488342,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,9.5,4567.406469,794221.4983,52.10364434,18.2328897
9117,STMN0992503897,Private,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.98,13.98,5194.696725,669804.4673,90.91703532,15.37665626
9118,STMN0992505086,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,5.3,5502.819428,762418.4877,30.28088645,17.50279011
9119,STMN0992515938,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,21.6,5270.827966,1004384.934,93.67844978,23.05759761
9120,STMN0992515946,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011.591927,250850.7661,0,5.758764221
9121,STMN0992515956,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530.219078,112132.5127,0,2.574218577
9122,STMN0993084364,Private,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,538.0203035,10973.59582,100,0.251920104
9123,STMN0993495184,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.8422237,8151.153664,0,0.187125488
9124,STMN0993495189,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.015862,485325.8649,0,11.14159335
9125,STMN0993495194,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845.493943,60887.91644,0,1.397799816
9126,STMN0993495433,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.2217384,23088.65639,0,0.530044737
9127,STMN0993495435,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.1595955,5779.94571,0,0.132689826
9128,STMN0993495438,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.2170117,11666.95862,0,0.267837587
9129,STMN0993495440,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.1648057,6193.54006,0,0.142184684
9130,STMN0993495448,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457.75833,280163.439,0,6.431693288
9131,STMN0993495452,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114.492418,63965.33701,0,1.468447954
9132,STMN0993495455,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840.473146,32880.2394,0,0.754829452
9133,STMN0993495464,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3861.302713,555257.1658,0,12.74700153
9134,STMN0993495497,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921.465458,283966.3461,0,6.518996372
9135,STMN0993495507,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55,5.12,4903.912684,1066766.477,20.90676008,24.4896865
9136,STMN0993495511,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717.306875,169925.4506,0,3.90096718
9137,STMN0993495527,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697.218898,330778.9488,0,7.593670154
9138,STMN0993495540,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4256.245145,586123.0388,0,13.45558731
9139,STMN0993495551,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,12.24,7219.276035,1649516.596,32.32294047,37.86784192
9140,STMN0993495561,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072.337543,219920.2164,0,5.048693667
9141,STMN0993495613,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158.717377,62830.96072,0,1.442406153
9142,STMN0993495614,FFX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.32,0,7323.290855,1172498.934,0,26.91697944
9143,STMN0993495619,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978.272522,165171.3644,0,3.791827941
9144,STMN0993495633,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4337.896439,679313.6298,0,15.59495746
9145,STMN0993495635,Private,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,3.34,0,2692.851786,227721.6299,0,5.227790192
9146,STMN0993495726,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629.028989,347096.8275,0,7.968278601
9147,STMN0993495727,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.8737266,16585.85029,0,0.380760253
9148,STMN0993495728,FFX,6,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,11.67,3.34,9244.600982,1999720.338,7.275508244,45.90744575
9149,STMN0993495742,FFX,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.84,5.43747,12808.26822,1837571.562,12.88957941,42.18500718
9150,STMN0993495752,VDOT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,1.65,5838.061969,332580.8781,21.61089745,7.635036924
9151,STMN0993495754,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380.934748,139298.4011,0,3.197864057
9152,STMN0993495762,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.1421399,2371.534754,0,0.054443164
9153,STMN0993495793,Private,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2967.840782,391985.4523,0,8.998783752
9154,STMN0993495837,FFX,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87,0,12124.98514,2962898.354,0,68.0190589
9155,STMN0993503958,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.561407,59045.19477,0,1.355496578
9156,STMN0993516021,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.2319608,12993.98199,0,0.298301973
9157,STMN0994053053,FFX,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.13,0.44,11963.81147,3994853.526,0.479775371,91.70958461
9158,STMN0994061618,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.929351,59611.25188,0,1.368491513
9159,STMN0994062718,VDOT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3276.731647,289716.271,0,6.650997012
9160,STMN0994072530,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5005.270837,729768.3466,0,16.75324301
9161,STMN0994072546,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.20198,28758.11973,0,0.660198227
9162,STMN0994072547,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3372.487038,301584.6431,0,6.923458435
9163,STMN0994076542,Private,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,14.8,5470.170434,667057.5157,96.64615211,15.31359467
9164,STMN0994077101,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524.371208,155473.4955,0,3.569194615
9165,STMN0994077183,FFX,6,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,9.05,5.01,3408.799547,539247.0759,40.4702662,12.37945897
9166,STMN0994081546,VDOT,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8769.255233,1362796.119,0,31.28561915
9167,STMN0994081577,VDOT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3651.267025,631721.1203,0,14.50237941
9168,STMN0994081589,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890.713745,352382.3713,0,8.089618476
9169,STMN0994081602,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3484.7476,195677.8328,0,4.492162891
9170,STMN0994081632,VDOT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4912.968211,387404.0977,0,8.893609903
9171,STMN0994494821,FFX,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.66,1.67,2367.621043,308862.1038,23.55255246,7.090526613
9172,STMN0994494827,VDOT,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.81,5.509641,7065.244623,1763859.465,13.60646961,40.4928035
9173,STMN0994494835,VDOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.6366928,5292.3751,0,0.1214967
9174,STMN0994494840,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2996.861108,250206.8065,0,5.743980884
9175,STMN0994494862,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.280372,25570.00097,0,0.587008798
9176,STMN0994494893,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919.373294,71812.69246,0,1.648599167
9177,STMN0994494900,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.2283834,11707.20805,0,0.26876159
9178,STMN0994494904,VDOT/FFX,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.84,5.376308,8441.334426,2341922.482,9.999948399,53.76335743
9179,STMN0994494968,VDOT/FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.2630198,36437.39911,0,0.836490929
9180,STMN0994494971,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.834806,55084.36483,0,1.264568071
9181,STMN0994494972,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.7336996,33340.31396,0,0.765391353
9182,STMN0994494976,FFX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.274701,94734.04014,0,2.174803009
